Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,1.7548755076196458,0.19841966032981873,1.7564502557118733,0.1794871836900711
2,1.6210797677437465,0.29323968291282654,1.4060439666112263,0.28205129504203796
3,1.2631936727298632,0.4486391544342041,1.6101539134979248,0.3076923191547394
4,1.1997795460952654,0.4951711893081665,1.485724409421285,0.3076923191547394
5,0.8724103574123647,0.6628621816635132,1.3403935035069783,0.38461539149284363
6,0.9211058049566216,0.608428418636322,1.4938195943832397,0.41025641560554504
7,0.7008367599402037,0.6874451041221619,0.8571976919968923,0.5897436141967773
8,0.5894731618463993,0.74012291431427,0.9534456233183543,0.5641025900840759
9,0.5891035728984408,0.7366110682487488,0.9548799693584442,0.5128205418586731
10,0.6916325932575597,0.6725197434425354,0.8032637139161428,0.5897436141967773
11,0.5522679096708695,0.7366110682487488,0.7129230002562205,0.5641025900840759
12,0.4701316093819009,0.757682204246521,0.8770545025666555,0.6410256624221802
13,0.4439151572684447,0.7901667952537537,0.8520547250906626,0.6153846383094788
14,0.7457284215423796,0.6918349266052246,1.2996519406636555,0.4871794879436493
15,0.6039735064324405,0.7348551154136658,0.8108603656291962,0.5384615659713745
16,0.4777301583025191,0.7848990559577942,0.93742968638738,0.5897436141967773
17,0.5815022730578979,0.7445127367973328,1.207850178082784,0.4871794879436493
18,0.654778893209166,0.7111501097679138,0.7822176317373911,0.6666666865348816
19,0.48023495078086853,0.7726075649261475,0.9155864119529724,0.5641025900840759
20,0.42961795690159005,0.7769973874092102,0.8144101401170095,0.6666666865348816
21,0.3916735106872188,0.8024582862854004,0.8275562624136606,0.5897436141967773
22,0.47200287216239506,0.7822651267051697,0.828529417514801,0.6666666865348816
23,0.48103562287158436,0.762071967124939,0.9778345425923666,0.6153846383094788
24,0.48329666815698147,0.7594380974769592,0.8524163166681925,0.5641025900840759
25,0.41861366832421887,0.7945566177368164,0.7626050362984339,0.5897436141967773
26,0.39380692690610886,0.8094819784164429,0.8102430502573649,0.6410256624221802
27,0.36602586776845986,0.8156277537345886,0.7652541448672613,0.7435897588729858
28,0.354158113607102,0.8182616233825684,0.9025055567423502,0.6410256624221802
29,0.3499694736674428,0.8410886526107788,0.7874112625916799,0.6410256624221802
30,0.33337719303866226,0.8437225818634033,0.8688634435335795,0.692307710647583
31,0.3195348996669054,0.8323090672492981,0.9099802176157633,0.6666666865348816
