Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,1.881898011152561,0.21302251517772675,1.939036386353629,0.18518517911434174
2,1.4823800004445589,0.38826367259025574,1.4118497371673584,0.31481480598449707
3,1.1909482337725468,0.49035370349884033,1.3506377935409546,0.3888888955116272
4,1.0415915132333071,0.5450160503387451,1.4455269489969527,0.35185185074806213
5,1.0496822182948773,0.5305466055870056,1.4378724609102522,0.3333333432674408
6,1.014246059151796,0.5450160503387451,1.2407071334975106,0.31481480598449707
7,0.8472885017593702,0.6615755558013916,1.1905774899891444,0.40740740299224854
8,0.8704145888869579,0.6125401854515076,1.422534133706774,0.3888888955116272
9,0.8474738626525953,0.6366559267044067,1.3489952002252852,0.4444444477558136
10,0.7843455851842196,0.6688103079795837,1.1497176119259425,0.4444444477558136
11,0.7420310430610791,0.6824758648872375,1.1102280701909746,0.48148149251937866
12,0.7562130523415712,0.688906729221344,1.2521118351391383,0.42592594027519226
13,0.7165840910031245,0.6881029009819031,1.132084806050573,0.46296295523643494
14,0.6695957887344636,0.709003210067749,1.2183676729244846,0.42592594027519226
15,0.7041151957252086,0.700964629650116,1.0765115698533398,0.5
16,0.6950686700068988,0.7081993818283081,1.0612641674067294,0.5
17,0.5933587894034691,0.7331189513206482,1.2448899916240148,0.46296295523643494
18,0.583488500271088,0.7483922839164734,0.87188456846135,0.5925925970077515
19,0.852862971333357,0.647909939289093,1.4342355249183518,0.3888888955116272
20,1.0937151393065085,0.5450160503387451,1.345213073704924,0.3333333432674408
21,0.940375132438464,0.6221864819526672,1.3610879949160986,0.5
22,0.8050366735611206,0.6937298774719238,1.0912433809467725,0.5
23,0.6573413859766263,0.7331189513206482,0.9657771033900124,0.5555555820465088
24,0.6369682972629865,0.737942099571228,1.2867670335939951,0.4444444477558136
25,0.6088545561218873,0.7532154321670532,0.93907537737063,0.5740740895271301
26,0.49589763982937884,0.8070739507675171,0.9556165390780994,0.5740740895271301
27,0.47947145998477936,0.8151125311851501,0.9710145677839007,0.5740740895271301
28,0.4613092529277007,0.8022508025169373,0.9577601397676128,0.5925925970077515
