Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,1.6006358054376417,0.31553396582603455,1.237988183895747,0.39024388790130615
2,1.219221022821242,0.4449838101863861,1.6836234132448833,0.24390244483947754
3,1.024282601187306,0.5720064640045166,0.9709910353024801,0.5609756112098694
4,0.7490746853813048,0.6610032320022583,0.6966093989710013,0.5365853905677795
5,0.7524154513112961,0.6690938472747803,0.7104239153365294,0.5365853905677795
6,0.5569766482999248,0.7030744552612305,0.7157282220820586,0.5853658318519592
7,0.7064064651727676,0.6852750778198242,0.9523520966370901,0.4878048896789551
8,0.610408618277119,0.7184466123580933,0.7148526559273402,0.5609756112098694
9,0.48441467150565115,0.7402912378311157,0.5330175179988146,0.6341463327407837
10,0.7716038575095515,0.6391585469245911,0.7872004558642706,0.4878048896789551
11,0.5424128545868782,0.7273463010787964,0.7527408202489217,0.5853658318519592
12,0.5581893394070286,0.7208737730979919,0.6817314426104227,0.6585366129875183
13,0.4671915489819742,0.7556634545326233,0.6938877428571383,0.5853658318519592
14,0.663287615583789,0.7297734618186951,1.0119972452521324,0.5121951103210449
15,0.6259998513325569,0.7241100072860718,0.8472996916001042,0.5121951103210449
16,0.7588425690127957,0.7038834691047668,0.7727710331479708,0.5853658318519592
17,0.4641576481442298,0.7734627723693848,0.6740684295073152,0.5609756112098694
18,0.44865962545717913,0.7766990065574646,0.7558449623174965,0.5853658318519592
19,0.4182545550407902,0.7977346181869507,0.8150713453069329,0.6097561120986938
