Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,1.7642997741699218,0.18041236698627472,1.7627408305803935,0.2195121943950653
2,1.7070201873779296,0.30927833914756775,1.7785563468933105,0.19512194395065308
3,1.6941947650909424,0.29381442070007324,1.7833840648333232,0.2195121943950653
4,1.6574678993225098,0.3041236996650696,1.7793340881665547,0.2195121943950653
5,1.5392422676086426,0.30927833914756775,1.6857054630915325,0.19512194395065308
6,1.6803838467597962,0.2835051417350769,1.668919603029887,0.2926829159259796
7,1.543569369316101,0.40721648931503296,1.6401859720547993,0.31707316637039185
8,1.4503309941291809,0.4329896867275238,1.5953755378723145,0.31707316637039185
9,1.4143040347099305,0.42783504724502563,1.596569021542867,0.31707316637039185
10,1.422553415298462,0.42783504724502563,1.5396916270256042,0.3414634168148041
11,1.3963050222396851,0.4329896867275238,1.506324569384257,0.3414634168148041
12,1.3181852436065673,0.4484536051750183,1.4782552123069763,0.3414634168148041
13,1.3174277925491333,0.4329896867275238,1.4589883685112,0.3414634168148041
14,1.2846681904792785,0.44329896569252014,1.4632755915323894,0.3414634168148041
15,1.2406362390518189,0.438144326210022,1.4376477599143982,0.31707316637039185
16,1.2252469515800477,0.438144326210022,1.3988215327262878,0.2926829159259796
17,1.201143469810486,0.438144326210022,1.39048965771993,0.3414634168148041
18,1.2252679204940795,0.469072163105011,1.387455979983012,0.31707316637039185
19,1.2018861174583435,0.3969072103500366,1.397695521513621,0.3658536672592163
20,1.1623051524162293,0.42783504724502563,1.3551343083381653,0.3414634168148041
21,1.2430454874038697,0.44329896569252014,1.4570335149765015,0.31707316637039185
22,1.1749893236160278,0.4639175236225128,1.327475865681966,0.31707316637039185
23,1.1958161163330079,0.4484536051750183,1.445673445860545,0.31707316637039185
24,1.21836261510849,0.4484536051750183,1.3857080141703289,0.31707316637039185
25,1.1187750053405763,0.45876288414001465,1.360364278157552,0.3414634168148041
26,1.1125625586509704,0.47422680258750916,1.3388610283533733,0.3414634168148041
27,1.1618319582939147,0.42783504724502563,1.387507975101471,0.3414634168148041
28,1.1726598286628722,0.40721648931503296,1.434305230776469,0.2926829159259796
29,1.235286021232605,0.45876288414001465,1.5363341569900513,0.26829269528388977
30,1.3885834646224975,0.3711340129375458,1.355672021706899,0.2926829159259796
31,1.3155211520195007,0.42268040776252747,1.3255750338236492,0.4390243887901306
32,1.2548276901245117,0.49484536051750183,1.4084092179934184,0.39024388790130615
33,1.1925071120262145,0.530927836894989,1.200451483329137,0.46341463923454285
34,1.0881620717048646,0.5567010045051575,1.1714352170626323,0.46341463923454285
35,1.1063733053207399,0.561855673789978,1.1614722311496735,0.46341463923454285
36,1.074615569114685,0.5515463948249817,1.1285799741744995,0.4878048896789551
37,1.033940818309784,0.561855673789978,1.1307056744893391,0.46341463923454285
38,1.0182182216644287,0.5154638886451721,1.1437971393267314,0.46341463923454285
39,1.0427484154701232,0.5360824465751648,1.1285660564899445,0.46341463923454285
40,1.012281403541565,0.5567010045051575,1.061881919701894,0.5121951103210449
41,0.9023478817939758,0.6288659572601318,1.0267789761225383,0.4878048896789551
42,0.8564569568634033,0.6185566782951355,0.9901597201824188,0.5121951103210449
43,0.822439181804657,0.6030927896499634,0.9718261957168579,0.46341463923454285
44,0.8090261530876159,0.5773195624351501,0.9596739808718363,0.46341463923454285
45,0.8016153633594513,0.592783510684967,0.9560123185316721,0.5121951103210449
46,0.8094441890716553,0.592783510684967,0.9355776607990265,0.4878048896789551
47,0.764263927936554,0.6185566782951355,0.9104406535625458,0.5365853905677795
48,0.7149955463409424,0.623711347579956,0.9054546157519022,0.5365853905677795
49,0.697159720659256,0.6340206265449524,0.8959300021330515,0.5609756112098694
50,0.6823909986019134,0.623711347579956,0.9062069753805796,0.5365853905677795
51,0.8439141893386841,0.6082473993301392,1.003410925467809,0.5365853905677795
52,0.827653489112854,0.5876288414001465,0.9062003691991171,0.5609756112098694
53,0.7274336385726928,0.6030927896499634,0.8903250396251678,0.5609756112098694
54,0.688056824207306,0.6134020686149597,0.8784849246342977,0.5853658318519592
55,0.7067129850387573,0.6288659572601318,0.9653905431429545,0.5121951103210449
56,0.7167661833763123,0.623711347579956,0.8862630526224772,0.5365853905677795
57,0.6646492195129394,0.623711347579956,0.9134386579195658,0.5365853905677795
58,0.6769540166854858,0.592783510684967,0.911372313896815,0.6097561120986938
59,0.6635581564903259,0.6391752362251282,0.9326287110646566,0.5121951103210449
60,0.6805721294879913,0.6185566782951355,0.8829989035924276,0.5121951103210449
61,0.682387285232544,0.6340206265449524,0.8869413832823435,0.5365853905677795
62,0.6481329035758973,0.6185566782951355,0.8667743504047394,0.5609756112098694
63,0.650622923374176,0.6340206265449524,0.8755161364873251,0.5365853905677795
64,0.6564831399917602,0.6340206265449524,0.878207802772522,0.5365853905677795
65,0.6379744279384613,0.6391752362251282,0.8897265593210856,0.5365853905677795
66,0.6329707777500153,0.6443299055099487,0.9065706928571066,0.5609756112098694
67,0.6306579566001892,0.6391752362251282,0.9718542695045471,0.5609756112098694
68,0.6315443539619445,0.6546391844749451,0.9742486973603567,0.5365853905677795
69,0.6210738015174866,0.6494845151901245,0.9575469096501669,0.5609756112098694
70,0.6255007934570312,0.6546391844749451,0.9558029075463613,0.5609756112098694
71,0.6198690557479858,0.6546391844749451,1.0455189943313599,0.5365853905677795
72,0.6263262820243836,0.6494845151901245,0.9798607130845388,0.5365853905677795
